79.2,54.6,215.2,131.8,72.8,91.6
90.2,66.2,229,141.8,69.8,114.8
105,86,261.8,156,50,123.6
89.6,73.4,252.8,148.2,22.4,121.6
80,60.8,234.2,133.6,82.8,101
82.8,68.6,235,140.8,77,100
104.4,87.2,258.2,165.8,18.2,127.4
107.4,87,261.4,163.4,93,114.6
94.8,73.6,241.4,144.8,111.8,101.8
91.6,74.2,234.8,149.4,80.4,110.6
108.8,90.4,254,165.6,77.6,120
120.4,98.2,265.4,172.4,61.4,123.8
102.6,84.6,255.8,159.2,90.8,113.4
93.2,75.8,242.4,151.4,86.4,96.2
110.8,89.6,264,162.8,98.8,115.4
124.6,103,278,178,114.4,134
109,89,258,163.2,52.6,122.8
91.8,76,251.8,150.4,31,112.4
103.8,82.6,256.4,161,110.4,123.6
120.6,98.8,262.2,176.4,95.6,129
113.2,94.2,253,172.8,16.8,129.2
90,72.2,237,145.8,80.2,104.4
94.2,75.4,240.4,150,109,101
110.8,91,261.8,165.8,88.4,126.6
111.2,87.2,256.4,157.2,106.2,123.4
82,65.8,228,139,84.4,106.6
76.6,63.8,231.4,138.2,79.6,102.6
92.4,77.8,252.2,151.4,95.8,113.2
103.2,83.8,249.6,158,81.4,109.2
93,68.6,232,142,44,108.4
82.4,57,222.8,132.8,71.8,104
89.6,67.8,240.4,146.2,103.6,114.6
97.2,80,250.4,157.8,97,122.2
92.6,71.4,241.6,146.8,26.4,112.2
82.8,65,225.4,140,-56.6,109.4
91.6,73.4,239.6,146,93.6,112.6
106,86.2,255.6,160,145.8,120.8
104.8,82,251.6,153,97.6,115.6
84.8,62.8,228,135.4,81.6,94.6
71.2,62.6,221.2,139,69.8,107.6
90.6,81.2,242.4,153,98.4,126
90.4,76.4,245,151,98.8,121
71.4,61.8,237.2,139.6,60.6,109.8
80.6,65.2,236.4,138,47.6,111.6
100.6,82.8,253,157.6,61,126.4
107.8,89.4,250,162.6,50,123.2
91,69.8,229,144.8,45.8,115
77.8,61.6,223.8,139.8,105.2,98.4
82.2,69,225.8,145.6,41,117.8
94,76.8,238.4,154.2,69.6,127.6
89.8,71.4,234.8,152.4,123,113.4
73,53,220.2,126.4,82.6,105.6
69.4,54.8,224.2,131.8,80.2,98.4
89.2,76.4,244,157,99.8,121.8
88.4,69.6,239.6,143,91.6,117.2
76.4,58.2,231,129.2,77.6,95.2
81,62.6,235.2,135.6,73.4,97
94.4,76.2,244,150.4,85.2,115.2
91.4,76.8,241.4,147.4,40.2,115.8
81,62.6,230,131.4,1.8,98.6
72.4,53,213.2,123.8,23,87
83.4,69.6,230.2,139.8,45.2,101.8
99,84.4,251.4,154.6,118.4,118.8
88.2,70.6,235.4,138.8,100.4,100.6
71,57.2,221.6,128.4,59.2,92.4
72.4,66.6,226.6,138.8,78.6,110.8
92,80.4,235.2,152.4,84.2,113.4
85.4,71,222.8,138.8,87.4,96.8
66,53.6,210.6,127,75.8,90.8
77.8,63,228.8,138.8,71,105.6
98.2,81.2,240.4,151.8,81,105.6
89.6,78,235,145,78.2,104.2
77.4,59.2,218.4,128.4,14.6,103
75.6,60,224.8,133,0.8,98.4
85.2,75,239.4,148,71,111.8
97.8,84.8,235.4,154.8,39.4,116.8
83.8,69.4,218.4,140.8,75.4,101.4
69.4,59.4,220.4,132.2,79.4,102.8
85.2,75.2,234.6,147.6,59.6,103
101.2,85.6,232.6,160.6,59.4,118
95.6,73.2,238.8,140.2,87.2,114
77.8,61.2,221.8,130.6,78.4,100.8
71.6,65.2,229.4,136.8,70.2,93.6
92.2,82,242.8,154.4,84.2,117.6
92.2,76.6,229,146.6,66.2,103.6
82,66.8,220.6,131.2,55.2,93.6
84.6,70,227.6,138.2,70,105.6
90.6,77.6,240.2,149.4,0.4,111.8
94.2,77.8,241.6,146.4,-39.4,112
75.6,59.4,217.4,127.2,97.4,91.6
74.6,54.4,213.6,126.2,92.8,91.4
85.4,73.4,241.6,148.4,38,113.4
95.2,84.8,253.8,157.6,87.6,117.8
96.8,72,236,143.4,97.2,105.4
84.8,62.6,221.8,132.4,60.4,95.4
87.8,72.2,239,145.8,74.8,102.4
115.4,93.2,261.2,165.6,102.4,112.6
102,73.4,236.2,141.8,81.6,103.6
88.8,64,229.4,135.4,66.8,96.8
97.2,83.2,248.8,154,69.8,96.4
108.8,96.6,262,167,19.4,123
102.6,90.2,252.2,159.8,60.8,109
91.6,82,241.6,150.8,91.4,94.2
96.8,82,236.2,151.8,-4.8,105
114,99.8,243.8,174.4,40.4,115.6
118.2,99.8,251.8,167.6,87.2,116.4
103.6,85.8,253.4,148.2,87,96.4
105.8,88.6,250.6,152.8,94.8,103.6
121.4,103,265.8,168.8,102.6,120
129.6,105.8,275.6,176,106.8,125.8
120.6,100.6,255,165.8,93.4,113.6
110,95.4,247.4,158.4,72.6,110
122.4,103.6,257.2,165.2,80.8,115.6
135.4,119.6,261.2,176.8,92.8,119.4
139.6,123.2,262,175.6,75.8,117.4
142.8,124.8,263.4,176.4,4.6,104
152.8,132.6,273.6,177.8,-40.6,110.2
182.8,159.6,297,197.4,133,137.8
190.8,170.8,291.6,203.6,133.6,120.4
181.8,167,286,195,51.2,117.4
205.6,190.2,303,210.2,92.4,126
236.6,225.6,315.4,235.2,127,134
262.2,235.4,320.4,237,112.6,141.4
272.2,239.6,310.6,231,99.8,132.4
286.8,249.8,324.6,236.4,91.8,126.2
312.4,271.4,349.8,254.6,101.8,127.6
326.6,290,365.8,265.2,116,145.6
332,289.8,351.8,258.2,86,141.8
335.2,280.6,342.4,249.2,-35.8,129.2
353.8,300.6,361.2,269.8,60.2,137.4
371.4,321.2,374.4,285.4,166.4,154.8
360,309.4,353,272.4,96.2,137.4
342.2,295.2,341.4,259.2,116.8,133.2
333.2,291.2,351.6,259.6,124.6,135.2
338.4,302.2,367.2,275,118.4,146.2
336.8,296,355.2,269.2,115.8,137.6
321.2,271.6,339.6,247.4,104.4,127.8
310.4,259,332.6,236.8,96.6,133
311.8,267,341.2,249.4,101,142.2
310.4,263.6,339,246.2,80.4,144.6
287.2,236.2,323.8,224.4,31.2,120.8
278,232.6,329.2,224.6,80.4,119.2
278.8,233.8,339,227.6,72.8,131.2
273.8,228.6,328.6,227.2,75,130.6
252.4,209.4,311,211.6,133.8,114.2
235.4,192.8,299.4,203.8,74,112.6
233.8,193.2,299.4,203.4,56.8,117
233.4,197.8,310.4,213.2,117,133.8
213.2,178.4,302.6,199.4,102,125.2
195.8,156.6,282.8,182.2,84.6,104
195,156,283.8,184.4,95.6,115.4
204.2,170.2,304,200.6,108.2,129.6
192.8,163.2,295.8,196.8,54.6,128.4
169.2,139.2,274,175.6,25.8,108.2
160.8,130,271,165.2,99,100.6
169.8,139.8,289.2,181,60.4,116.6
181.8,143.6,297,188.4,47.8,122.4
157.8,122.4,267,168.4,123.2,111.6
136.6,107.6,251.2,157.6,82.8,101.2
143.2,116,272.6,171.6,81.6,109.8
152.6,123,286.4,175,82,117.6
140.4,113.4,274.6,164,80.6,117.6
