-72.4,-62.2,-141.6,45.6,-95.6,63.4
-70.2,-59.6,-141.6,46.2,-94,69.6
-74.6,-65,-143.8,41.6,-98,61.2
-75.4,-64.4,-145.2,45.4,-96.8,64.4
-79.6,-66.2,-147.6,41.8,-110.4,45.6
-75.6,-65.2,-147,41.6,-106.2,55.4
-82.8,-70.8,-156.6,38.4,-111,55.4
-88.4,-72.6,-154.8,37.8,-101.6,53.6
-78.2,-65.2,-148.2,41.4,-93.6,64.4
-75.4,-62.6,-149.4,44.2,-100.8,61.6
-84.2,-67.2,-154.8,42.4,-107.8,57.6
-86,-65.6,-152.4,42.6,-102,69.2
-84.2,-65.6,-148.8,44,-89.6,58.6
-81.4,-67,-148.6,43.8,-89.8,54
-83.4,-66,-148.2,49,-92,66.4
-81.2,-61.4,-154.6,50.2,-109.2,59.4
-82,-61.2,-159.2,47.4,-112,56
-77.6,-57.2,-151.4,52.6,-96.8,70
-75.2,-57.6,-151.4,54.2,-95.6,75.2
-79,-59.2,-153.6,53.6,-96.8,63.6
-75.2,-58,-149.8,55.4,-87.8,61.6
-81.8,-62.6,-153.2,53.8,-108.8,68.4
-76.4,-56.6,-146.2,61.8,-97,72.2
-74.6,-58,-146,65.2,-87.2,70.6
-79.8,-64.4,-152.6,56.2,-95.8,46.4
-77,-61,-150,57.6,-102.6,45.4
-76.4,-56.6,-147.8,63.2,-98,66
-77.4,-59.4,-149.2,61.8,-90.8,71.6
-80.4,-64.4,-152.2,58.2,-94.8,72.8
-80.8,-62,-148.4,59.8,-97.2,68.8
-74.8,-58.6,-143.2,58,-87.4,64.8
-74.4,-55.4,-144.4,60,-104.4,69
-77,-56.4,-150.6,60.8,-109.8,75.6
-78.8,-59.8,-152,56.2,-97.4,59.6
-77.6,-59.8,-147.2,56,-93.6,56.4
-77.2,-60.2,-149,55,-98.4,56.2
-81.8,-60.8,-152,55.4,-92,63.4
-82,-60,-150.6,53.4,-97.4,69.4
-83.6,-63.6,-151.8,52,-97.4,74.6
-78,-57.8,-148.8,57.2,-89.8,79.4
-72,-54.4,-147,61.6,-87,77.4
-80.8,-63.8,-153.2,53.4,-99,59.4
-79.4,-60.4,-148.2,55,-100.6,58.6
-71.6,-52.8,-139.8,59.4,-91.4,63.4
-72.8,-55.6,-142,60,-95.2,62.2
-76.6,-59,-144.2,54.6,-93,70.6
-76.8,-59.2,-145.2,51.4,-88.6,65.6
-70.4,-52,-140.4,56.4,-85.8,74.2
-74.2,-60.4,-145.8,48.2,-88.6,64
-79,-62.4,-149.8,45.2,-108.4,59.6
-75.2,-59.2,-143.8,48.4,-103.2,61
-71.8,-55.4,-136.6,52.2,-70,64.4
-73.4,-54.2,-144.2,48.8,-83.2,66.2
-79.4,-61.8,-153,42.2,-101.4,65.4
-79.8,-62,-148.8,45.8,-85,72
-75,-56.4,-145,47.6,-89.6,61.8
-74.8,-56.4,-152.8,44.6,-94.4,46
-78.8,-60.2,-155.8,41.4,-99.2,49
-78,-60.2,-147.4,42.4,-93.8,58.4
-76,-58,-140.6,44.4,-94.6,61.6
-71.4,-51.2,-137,47,-91,63.4
-76,-57.6,-142.4,44.2,-89.8,62.2
-75.4,-58.4,-140.6,44.2,-86,58.6
-68.8,-54,-135.4,45.8,-85.2,56
-68.8,-55.4,-134.4,43.6,-84.8,52.4
-67,-53,-135.4,48.2,-83.4,63.2
-65.8,-51.6,-135,48.4,-97,64.2
-66.6,-49.4,-130.6,51.8,-80.4,61.6
-65.2,-47,-130,56,-72.2,69.2
-64.4,-46.4,-129.2,54.4,-76.6,67.4
-68.8,-51.2,-132.2,49.6,-74.8,66.2
-67.4,-49.8,-133.8,48.6,-88.2,64.6
-65.8,-47.4,-129.6,50,-81,65.6
-60.4,-45,-125.8,52.4,-69.8,67.2
-62.4,-49.8,-129.4,47.8,-87.2,55.8
-70.8,-56.2,-134,44.4,-92.8,66.4
-67.8,-50.8,-129.8,45.8,-77.2,61
-63.2,-46,-126.2,51.8,-69.8,68
-67.4,-50.2,-129.4,51.8,-72.6,75.8
-63.6,-49.2,-129.4,53.4,-82,67.2
-61.6,-44.4,-129.2,52,-78.6,64.2
-64.6,-42.8,-130,49.8,-82,69.4
-66.8,-48.4,-131.4,46.4,-73.4,56.6
-68.6,-51.2,-137.8,42.4,-90,53.2
-67.8,-48.6,-136.2,46.2,-96.4,64.4
-64,-45.4,-129.4,50.8,-76.8,69.4
-59.4,-41.6,-127.6,53.6,-82,70.2
-64,-47.4,-130,47.4,-86.2,64.8
-67.2,-51,-131.8,42,-93.8,63.8
-63,-45.4,-125,50,-74.8,72.6
-58.8,-42.4,-124,50.8,-66.4,65.8
-61.4,-45.4,-123.2,46.4,-63.2,53.4
-64.4,-48,-127.2,44.2,-70.6,57.2
-63.2,-47.2,-127,43.8,-77,61
-65.2,-50.2,-130.2,41.4,-83,54.2
-64.6,-51.2,-132.4,40.2,-83.2,56.4
-64,-47.2,-129.2,45.4,-86.4,79.6
-59.8,-43,-122.8,46.2,-74.8,63.8
-63.6,-47.6,-126,37.4,-79.4,41
-64.2,-48.4,-129.2,37.8,-88,52.8
-67.8,-52.2,-133,37.8,-83.6,49.8
-67.6,-51.8,-129.8,41,-72.2,58.4
-62.4,-42.2,-123.6,49.2,-73.2,70.4
-58.8,-39,-121,49.2,-75.2,64.6
-62.6,-46,-123.4,43.8,-85.2,53.4
-59.2,-42.8,-122.8,45.6,-90.6,69
-59,-43.6,-124.8,41,-69.6,62.4
-62,-44.2,-130.6,40,-79.6,53.2
-66.6,-49.4,-133.8,39.4,-81,63.4
-66.4,-48.2,-130.6,41,-80.4,58.8
-67.4,-50.8,-136.6,37.8,-83.4,46.6
-71.2,-50.8,-136.6,36.2,-74.8,54.6
-64.4,-42.8,-132.4,39.6,-85.8,63.4
-63.2,-45,-130.4,34.8,-83,50
-69.4,-47.8,-132.2,32.2,-81.4,49.4
-67.4,-47.2,-126.4,31.6,-80.4,56
-57.8,-42.8,-123.2,37.8,-80.8,65.8
-61.8,-41.6,-125,43.2,-75.6,66.4
-59,-37.8,-121.4,45.4,-75.8,71
-63.8,-45.8,-128.2,35.4,-88.6,52
-60.6,-41.8,-124.4,39.8,-73.4,50.2
-57.4,-39.4,-123.6,44.2,-72.4,55.4
-59.6,-39.8,-124.2,43.2,-77.8,55.8
-55.8,-32.8,-116.4,48.8,-63.4,73.2
-53.6,-33,-117.8,48.4,-65.2,86.4
-57,-36.4,-120,46.4,-75.4,84.2
-54.8,-36.2,-120,39.6,-70,49.4
-63.4,-41.4,-124.4,35.2,-86.8,32.4
-57,-34.4,-115,45.6,-79,52
-45.4,-27,-111.2,51.4,-61.6,59.4
-52,-30.4,-119.2,44.6,-80.6,57.8
-48.4,-22.4,-114.2,47.2,-70.8,63
-44.6,-19,-110,53.2,-62.8,58.4
-40.8,-14.2,-107.2,57.6,-70.2,65.2
-38.6,-11.4,-107.2,58.8,-65.2,72.2
-39.2,-12.6,-105.8,54.2,-59,63.2
-35.8,-3.4,-112,58.6,-72.4,66.8
-44,7.2,-113.4,67.2,-67.6,89
-45.6,6.2,-111,66.6,-81.4,77
-20.6,28.4,-96.2,72.2,-81,51.8
6.8,58.4,-83.8,81.2,-63.6,60.2
14.6,73.8,-75.4,93,-57,71.4
30.4,91.8,-62.4,102.8,-51.8,74.4
56,120.6,-44.6,113.4,-41.6,79.8
77,143.2,-33,123.2,-45.4,83
90.8,167.8,-20.2,132.8,-42.6,87.6
116.2,190.8,-5.2,143,-34,92
133.2,204.6,1,146.8,-27.4,94.8
144.6,216.4,9.4,145.2,-32.2,82.2
163.2,236,23.2,149.4,-27.2,85.2
186.2,256,37.4,159.6,-21,89.4
196.2,265.4,43.4,157.2,-6.6,79.6
212.4,278.8,54,158.6,0.2,85.4
