433,536.4,486.8,582,392,680.8
424.8,528.8,481.8,567.6,459.6,661.2
425.8,519.6,458,534.6,397,652
437.8,524.2,488,554.2,422,689
439,529.6,511.2,595.4,419.6,691.8
436,537.8,501.4,579.2,403.4,679.6
434.6,534.2,490.8,580.6,400.2,681.2
449.2,543,502,596.2,418.4,698
460.8,550.6,502,600.6,403,702.4
448.6,536.8,486.8,585.4,386,681.2
434.6,516.8,477.8,561.6,413,669
448.8,535,495,574,402.8,682
458.8,555.8,501,597,354,689.6
462.8,551,501,588.6,377.2,686.4
464.8,547.4,502.6,583.6,364,685.2
478.2,559,513,594.6,430.4,676.6
497.4,579.2,516.2,610,447,697
497.4,579.4,522.2,610.8,421,709.2
507,591.8,528.2,613.6,395.2,692
521.8,603,535.4,622.4,410.4,701
536,622.6,546.8,636.2,427.6,717.2
558.8,650.4,548.2,656.4,430.6,725.2
572,663.4,550.8,656.6,410.6,719
613,690.2,577.6,664.8,374.8,712.2
644.6,716.4,590.2,689.4,440.2,701.2
659.4,726.4,604.6,696.6,468,722
674.2,742.8,617.6,699,430.8,719
693,757.8,613.8,707.2,421.8,726.4
708,775,615.6,725.8,377.2,748.4
723.8,794,625.6,729.8,409.4,733.2
733,799.4,639,732.2,448.6,733
728.8,799,632.4,731,445.4,741.6
745.4,807.8,641,744.4,457.6,731.6
768.8,824.2,658.8,756,472.2,747.4
757,819.2,648,745,448.2,754.4
745.4,809.4,639.2,740.8,368.4,738.2
762.4,822.8,651.2,754,415.8,743.2
779.2,841.8,674.2,773.4,502.2,748
774,834.6,668.2,765.2,461.6,776
768,826,648.2,758.6,415.6,731.2
773.4,839.8,652.6,771.8,449.4,731.6
784.4,844.8,679.8,782.4,459.8,768.2
782,836,688.6,773.2,394,764
774.6,825.2,680.6,756.2,459.8,754.4
764.6,817.8,664,741.6,492.6,738.2
767.4,829.8,677.8,754.4,468.4,748.4
786.8,847.2,687.2,766.8,474.8,759
785,831.6,670.4,758,467.2,748.6
763,812.4,665.2,749,409.4,746.4
763.2,816,670.4,749.6,432.8,750.6
765.4,816.6,676.2,751.2,510.4,754.2
744.8,794.4,663.4,739.2,475.6,739.4
732.2,781.8,648.4,729.4,416,732.2
732,785.8,651.6,727.8,444.6,752.8
722.8,777.2,658.2,729.2,497.6,766.6
719.8,762.2,649.2,721.6,470,733.2
700.8,733.6,632.4,703.4,454.2,731
685.2,732.6,635.8,694.6,462.4,741.6
683.8,740.8,648.4,703,474.6,730.8
688.4,741.4,652.6,714.6,474.8,739.6
675.4,724.2,635.4,693,408.4,717.4
641.2,690.2,602.4,669.8,399,725
620.4,671.6,596,657.8,426,745.4
628.8,685,600.8,670.4,435.8,735
620.6,678.2,608,673,459.6,721
611.2,670.6,607.2,668.2,480,723.4
605,667.6,608.6,664.6,479.8,736.8
602.4,668.4,618,666.6,481.4,730.2
580.8,652,594.4,658.4,470,728
560.4,638.6,589.4,659.4,450.6,739.2
564.8,631,592.8,657.8,463.2,730.2
556.2,626.8,581.8,654.6,460.6,719.6
540.6,622.6,568.8,638.2,444.4,732
527.8,609.6,569.4,626.2,381.2,724.6
531,608.6,568.2,641.4,309.6,721.2
537.6,617.4,573.2,649,454.2,713.8
532.4,613.4,579.8,644.2,498.8,725.4
511.6,592.6,564.4,633,423,717.2
508.6,589.2,548,630.4,471.2,724.4
505,582.4,544.6,633.8,468,737
510,584.2,565.4,633.6,463.4,733.2
498.6,564.6,558.2,624,453,713.8
483.6,552.4,545.6,615.2,439,709.2
478.8,561,544.4,595.2,447.8,708.4
488.8,563.8,554.2,620.2,455.6,732
479.6,572.4,536.4,621.2,440.8,719
468,566,524,597.8,386.2,714.2
465.6,554.8,548.6,597.8,390.2,700.4
485.6,569.2,569.4,613,381.4,719
496.2,569.4,567.4,632.4,379.6,732.4
477.8,555.8,560.2,629.2,481.6,726.4
465.2,544.4,546.6,616.8,484.6,715.8
476.2,552,546.8,612.2,457.8,727.8
475.2,562.4,552.4,632.2,460.2,729.4
470.8,552.6,540,613.8,449.6,710
472.4,539.8,540,593.2,420.4,712.2
478,535.6,546.6,595.4,379,713.6
479.8,563,550.6,629.8,445.4,730.2
470.4,561.4,541,623.2,477.6,731.6
467,544.4,527.8,584.8,437,672
461,543.2,535.6,593,423,710.6
460.6,546.6,551,612.8,362,714.2
456.2,545,546.8,612,363.8,715.2
446.6,521.8,531.4,584,476.4,711.4
448.2,517.2,525,589.8,465.4,692.4
458,535.2,530,606,450.2,704.2
468.8,541,530,602,455.2,714.4
462,533.4,531.2,582.2,439.8,695.2
