221.4,182,284.2,195,98.8,232.6
247.2,187.6,286.8,198.4,147.6,232.6
251.6,192,274.8,194.4,137,237.4
236.6,182.2,261.8,185.8,122.2,231.4
233.6,173.6,271.8,186,102.4,227.2
255.8,197.8,296.8,198.8,52.6,239.6
256.6,210.4,297.4,199.4,89,238.6
230.8,191.4,282,183,81.6,230.6
223.4,180.4,281.2,179.8,63.4,222.8
239,191.6,289.8,190.4,164.6,234.6
252,196,289.4,194,156,236.8
237.8,188,278,187.2,124.2,233
232,191,278.2,182.8,124,233.2
238,184.8,285,184.8,105.2,221.2
248.2,191.6,289.2,205.8,97.2,243
244.2,195.8,278.4,195,123.8,230
230.8,186,269.2,187,118.8,217.6
232.8,185.2,279.2,194,96.4,222.8
242.8,202,294,203,63.6,235.4
243.6,203.8,287.8,198.4,114.8,229.6
236.4,183.6,276.6,185.2,141,212.8
235.6,181,276.8,190,114,211.4
252.4,198.6,294.4,203.6,128.6,234.4
264.4,210,297.2,204.8,137.6,237.6
243.4,189.2,282.8,186.8,116.4,223.6
233.6,185.4,280.4,186.6,104.2,215.6
246,204.4,292.2,195.4,108.2,220.4
253.2,205.6,299.8,197.4,128,232.2
240.2,182.4,284.8,188.8,112,216.2
234.4,181.2,277.8,181,47.2,206.4
240.2,196.4,280.6,186.4,66.6,224.8
253.6,203.6,284.4,194.6,121.6,234.4
246,199.2,283.2,193.4,107.8,229
234.6,187.8,271.2,182.4,70,215
236.4,187.4,287.6,185.8,81.2,223.4
235.6,202.8,306.2,206.2,142.4,243
237.2,199.8,295,203,127,237.8
241,188.6,277.6,183.6,121.6,222.8
237.4,190.4,279.2,191.8,125.4,221.8
255.6,201.2,292.2,209.2,134,243.8
254.4,195.8,281.6,203,132.6,241.4
232.2,190.8,268.8,188.8,121.2,229.6
226,195,269.4,189,115.6,228.4
233.4,198.6,288.6,196.4,119,230.8
255,205.2,311,213.2,127.2,239.6
254,198.6,297.4,210,99.4,233
242.2,192.4,286,188.8,90.6,221.4
244.4,194.8,292.8,189.8,113,224.8
258.2,207.8,299.2,206,67.4,227.8
254.8,201.6,288.2,195.6,92.6,228.2
243,194.4,282.2,188,146.6,226.8
234.6,193,288.6,189.4,135.2,221.4
247.2,203.2,301.6,198,134,237.8
253,205.2,296,187.6,133.4,227.4
240.6,190.2,281.2,175,117.4,214
238.4,183.2,279,183,64,218
252.4,203.4,294.6,195.2,47.8,228.2
256,203.2,297.6,195.2,147.6,231.2
237,187,281,190,121.2,232.6
228.4,188.6,272.6,182.2,74.2,222.6
244.4,198,290.2,193,86.2,228.8
250.6,194.6,293.2,201.6,94.6,238.8
233,185.8,276,190.2,135.6,229.6
220.2,182.8,272.2,178.8,121.4,216
225,188,279.6,183.8,116.2,216.2
238,197.6,282.8,195,139.4,232.2
243.2,192.6,280,189.4,128.6,221.8
238.6,184.4,275.4,184.4,119.4,220
244.6,181,272.2,194.6,118.8,229
245.4,195.2,280,189,122.2,230.4
233,198,284.6,183.6,119.6,233.6
226.4,180.4,279,185,108.6,221.2
225.4,170.8,276.6,176.8,99.2,214.6
231.2,190.2,286.4,190.2,101.8,222.2
239,198.8,288.6,202,42.4,232.4
225.6,185.8,277.6,186,80,224.2
224,186.4,272.2,174.6,143.2,219.2
243.8,194.8,285.4,187,65,224.6
247.2,197,287.6,201,101.4,231
231.8,183,276.2,183.6,159.6,224.4
224.4,177.4,269.4,183.6,123.4,214.8
236.4,193,274.2,203.8,125.8,231.2
245,200.2,283.8,203.2,138.4,237.4
229.2,179.4,278.2,190,120.4,232.2
220.8,183.4,273.6,191,95.6,227.8
224.2,197.2,284.4,196.8,115,227.2
238.2,205.2,301,207.6,133.2,238
243.4,199.4,291,205.8,111.8,241.2
234,177.8,275,189.2,46.4,222.2
228.6,176.4,275.6,180.2,53,216
237.6,183.6,283.8,173.2,137.6,225.4
240.4,186.4,286.2,181.8,151,223.6
231.2,179.6,274.2,189,115.2,220.6
223.8,172,270.2,179.6,116,210
224.4,185.4,280.2,186.4,124.2,220
242.4,199.2,293,201,132.6,232
239.2,198,284.8,196.6,126.8,228.8
219.4,177.4,273,177.8,105.6,215.2
228.2,178.2,283.8,184.6,51.2,218.2
245.4,202.4,299.8,205,76.8,233.2
247.2,199.4,284.8,202.6,155.2,230.6
235,190.6,268.6,190.8,120,204.4
235.6,186.6,278.2,189.2,107.4,219
251.4,193.2,296.8,207.4,132.8,247.2
254.2,190.2,296.8,208,93.8,244.6
239.2,196.4,279.4,190.8,54,210.8
237.2,204.4,275.8,188.4,95.4,214.6
256.4,212,294.2,198.2,111.6,230
270,222.4,305.2,205,134.8,230.6
260,202.6,295.2,199,129,220.2
261.8,207.6,290.8,197.8,115,213.4
274.6,231,300.6,216.8,117.2,222.8
299,247.6,313.2,231.6,131.8,237.6
302.6,244.6,308.8,222.4,111.8,231.6
294.8,248.2,305.2,221.4,103,224.6
307.2,266.2,318.4,235.2,123.2,231.2
345.2,288.4,341.6,252.6,130,243.6
359.6,291,341.6,253.8,76.6,236.4
351.8,295.6,332.2,240.8,7,224.6
362.8,299.8,338,243.8,47.4,243.4
399.6,334.4,360.8,277.4,172.6,256.2
414,360,372,288.4,163.6,256.4
411.2,348,359,277.2,121,246.8
413.6,344.2,357.8,277.4,128.6,243.2
429.2,358.8,370,292.2,140.4,254
438.8,362.4,375.6,302.8,140.8,258.6
440,362.2,370.2,292.4,140.2,249.6
434.2,365.4,364.4,284,119.2,242
440.6,374.6,373.8,293.4,112.6,253
458.6,393.4,389.6,309.4,102.6,267.2
451.6,385.6,377.4,299.6,86.4,261.6
440.6,368.2,365.4,288.8,142.8,248.2
448.8,370.2,374.4,293,126.2,244.8
458.8,382.8,388.4,300.2,111.6,254.4
460.2,383.8,386.8,295.6,152.6,250.2
444.8,374,375,291.2,137.4,248.8
437.8,382,373.4,290.6,127.8,249
446.6,383.4,380.4,294.8,142.8,251.6
445,373,374,291.4,107.6,255.2
439,357.2,358,279.6,51.4,251.2
436.2,354,352.2,268,131.6,231.4
433.4,359.6,372.8,274.4,152.6,238.4
426.8,356.2,375.6,285.6,81.6,256.2
426.2,349.2,366,273.6,109.2,244.2
414.8,335.8,359.4,265.4,156.8,242
403.4,331.2,355,266.8,144,243.8
411.4,335,364.2,275,144.8,248.2
397.4,320,355,263.2,112,245.8
381.6,312.6,345.4,245.2,85.2,241
376.8,310.2,345.8,247.8,120.6,242.2
381.2,310.8,348.2,265,140.6,254.2
373.4,308.8,336.8,255.4,136.2,259.4
358.8,299.8,329.2,243.4,124.6,233.4
349.8,287,331.4,245.4,118.6,222.6
352.4,289.4,341.6,249.4,99.4,247.4
351.8,288,342.8,252.2,16.4,250.4
338.6,269.2,326,235.2,49.6,237.8
325.2,259.8,316.4,225.6,157.6,230.4
318.4,260.2,323,233.4,145.6,228.8
328,263.8,328.6,237.6,138.8,241.4
321.8,253.4,319.2,231.4,135.6,236.4
301,242.8,303.8,216.8,94.8,223.6
295,245.2,308.8,218.2,63.4,223.8
308.2,247.6,326.8,229.4,139.8,236.4
298,234.2,308.2,218.8,149.8,237.2
275,224,288.6,200,107.6,216.6
272.8,226.6,291.6,203,59.4,220.8
286,237.6,304.4,215.2,96.2,233.2
281.6,237.6,300.2,216,142,235.6
262.2,213.4,285.2,196.4,101,219.8
256.4,212,284.4,186.8,98.2,206.8
260.6,227.8,296.4,204,57,229.4
259.2,221.8,298.8,210.8,83.6,234.8
251.4,203.8,285,198.8,147.4,221.4
246.6,191.4,270.8,185.2,113.6,213.2
251.8,198.8,285.6,186.8,111.4,217.4
259.2,206.6,302.8,202.8,131.8,227
247.2,198.4,288.6,196.2,119.8,220.8
235.2,187.8,276.6,179.8,99.6,209.8
242,197.4,285.4,191.2,71.8,214.8
250.2,203.6,291.2,198.6,44.8,223.4
250.2,199.4,285.2,193,118.4,215.8
229.2,182.2,270,181.2,127.6,210.4
