81.2,73.4,88.4,78.6,26.6,47
75,68.2,103.6,78.6,26.8,47.4
93,85.8,127.6,102,45,75.4
102.8,90,120.2,101.2,42.8,73.8
89.2,84.6,115.8,95.8,45,65
77.4,75.2,106,90,37.6,59
72.2,76,108,90,36,61.2
85.6,86.4,121,98.6,42.6,74.8
91.8,79.6,107.6,93.4,34.8,69.2
76.8,69.2,93,84.2,3.4,51.6
86,80.6,105.6,93,-56.8,63
103.2,94,120.2,102.2,26,72.2
97,92.4,115.8,97,-6.2,68.2
80,76.6,97.2,84,-38.2,58.6
80.2,74,93.4,85,40.8,52
89.6,89.6,111,98.4,54.4,61.6
89.2,93.2,118.8,100.6,33.2,67.4
79.8,75,106.6,87,37.2,60.4
75.6,68.8,102.6,79,29.8,62.8
88,79,110.2,86.6,33.8,54.8
95.6,81,115.6,95.4,51.8,73.8
78.8,70.8,105.4,89.8,35.8,70.8
75.2,61.6,97.8,82.6,-18.6,58.2
82.8,69.4,101.6,87.6,-44.4,69.6
87.4,82.6,108,92.8,29.4,79.2
75.6,79.4,105.4,91.8,-32.8,65.6
72.6,76.6,102.2,90.6,9,66.6
81.4,75.2,102.6,86,65.6,66.6
95.6,88.4,114.4,98.2,57,75.4
96.6,89.4,118.4,100.8,40.4,70.6
83.2,74,111.2,92,24.6,60.4
78.8,72.8,102.8,92.6,21.2,56.8
88.2,81,104,91.8,32,71.8
94.4,85.2,108.6,100.6,59,77
70.6,70.8,111.2,86.2,37.8,58.6
64.4,65.6,107.8,83.6,25,54.2
93.6,81.6,122.8,98.6,15.2,60
105.8,91.4,129.8,104,-90.8,67.6
88.4,74.4,107.4,89.8,-21.8,68.8
79,67.8,104.4,84.6,94.6,67.6
82.2,76.8,115.2,94.6,28.6,68.2
91,87,123,102,27.6,66.4
89.4,82.6,114.8,98.6,51.4,66
82.2,72.8,103,90.2,33.2,66.2
68.6,64.8,100.8,83.6,20.8,61.6
80,76,115,96.2,42.6,72.2
95.2,81.4,113.6,97,59.4,72
80.2,69.2,105.8,85,36.8,60.4
65,67.4,105.4,84,26.4,53.4
80,81.2,113.4,96.6,-9.8,67.6
103.4,88.4,117.8,103.8,-65.6,75.6
93.6,78.6,120,94.6,-9.6,66.8
81,70.4,105.6,84.8,35.4,59
88.4,77.2,117,91.4,63.6,56.8
97,84.4,126.6,101.4,56.4,66.4
