1,6.8,-1.6,-4.6,15.2,15
-43.4,-27.6,-28.4,-39.6,-20.4,-21.2
-51.4,-13.4,-10,-19.6,-5.2,-8.4
-8.6,29.4,30,16,35,38.4
6.4,14.6,14.4,4.2,32.2,23.2
-37.8,-35.2,-37.6,-41.2,-18.2,-20.6
-51.4,-36,-29,-41,-14.2,-18.6
-7.6,12.6,27.2,0.4,33,27.6
1.4,9,8.4,-4,27.2,30
-43,-33.4,-37.4,-45.2,-15.4,-12.8
-64,-41.4,-40.4,-51.8,-19,-23.6
-30.6,-5.6,3.8,-9.4,20.8,16.8
-4.8,9,18.4,2.8,38.2,37.8
-33.8,-23.2,-22.6,-30.6,-2.6,2.6
-66,-53.4,-48,-55.2,-43.2,-31
-34.2,-11.4,-3.8,-4.6,-5.6,6.4
0,25.8,26.2,19.2,42.6,38.4
-18.8,-12,-13,-22.2,11.2,16.8
-57.2,-50,-49.4,-50.8,-28.4,-17.2
-52,-34.8,-26.6,-34.8,-13.2,-6.8
-8.6,17.6,13.6,13.6,27.4,41.4
-10.6,9.8,-6.4,4.2,20,25.8
-57.2,-40.6,-36.6,-44.4,-16.6,-19.2
-64.4,-44.4,-36.4,-43.8,-20.8,-17.4
-9,6,8,5,24.6,23.4
-1,10.6,4,5.2,27.2,31.4
-51.6,-34.2,-40.6,-39.8,-19,-10.4
-70,-51.4,-37.6,-59.8,-27,-23.8
-21.2,-2,12.4,-5.4,17.8,18.2
6.4,21,17.8,14.6,32.2,43.8
-40,-20.2,-21.2,-26.6,-2.2,0.6
-69.2,-44.8,-35.6,-42,-17.6,-19
-33.4,-11.8,6.4,-10,10.8,12.6
2.8,28.2,36.6,25.6,42,43.2
-16,1,7.4,-1.8,17.8,22.4
-53.4,-33.8,-28.8,-38.6,-19.8,-20.8
-34.6,-24,-9.6,-24.8,-1.4,-6.8
21.2,25.6,34.6,20.8,47.4,39.4
9.8,18.6,10.2,12.6,32,29
-45.6,-29.6,-31.2,-36,-9.6,-24
-55.6,-40,-26.8,-45.2,-11,-22.8
-10.4,9,16,8.8,32.4,29.2
-6,19.8,19,11,34.6,37
-40.2,-24.6,-20.6,-33.4,-10.2,-8.4
-60,-40.8,-41,-44.6,-21.6,-24.6
-37.8,-6,-3,-10.8,7,14.2
-9.6,23.8,19.4,18.4,31.8,43.8
-28,-6,-11.6,-13.8,3.8,14.8
-49.8,-33.6,-40.4,-46.8,-32.2,-22.6
-42,-11.2,-15.4,-17.8,-9,-7.2
9.6,38.2,28.6,36.4,31.6,43
7.6,12.4,1,2.4,1.6,30.4
-54,-37.4,-45.6,-53.4,-45,-19
-45.8,-19,-23.6,-30.8,-26.6,-13.4
10.2,33.4,33,19.2,26.4,37.4
