-1.6,-7.4,43.4,-29,34.8,-22
24,22,65,-2.4,65.4,4.6
6.2,-7,29,-31,30.6,-28
-29.2,-40.6,-1.4,-67.6,3.2,-54.8
-13.4,-26.2,20.2,-51.2,20.4,-41.4
27.4,16.2,54.4,-9.8,57.8,-16.4
7.2,1.2,32.4,-33.8,39.6,-12.4
-37,-44.8,-4.6,-76.2,3.4,-43.2
-26,-31.4,17,-54.4,10,-43.6
17.4,13.8,60.6,-10.2,44.6,-2.8
14.2,5.6,46,-18.6,40.6,-8.6
-29.6,-34.4,5.8,-55,3.4,-39.8
-36.2,-36.6,8.6,-56,-4.4,-51
3.8,5,42.2,-17.8,32.4,-17.6
28.6,17.4,52.6,-14.4,52.2,12.6
-10.6,-23.4,10.2,-58.6,15.2,-24
-38.6,-46.6,-2,-69.4,-6,-52.8
-5,-11.6,37,-31.6,28,-24.8
22.4,17.2,53.8,-3.2,56.8,0.6
-1.6,-12,24.8,-33.4,31.6,-23
-37.4,-43.6,1.4,-68.8,-3.4,-54.6
-16,-21,26.8,-46.4,17.8,-46.2
23,17.8,61.2,-8.8,54.2,3.4
6.2,1,39.2,-24.6,42,-2.2
-28.6,-40.8,3.4,-64.4,0.2,-53.4
-27,-43.6,12.6,-64,-4.4,-62
16.6,-0.6,48.8,-20.6,47.4,-24.2
17.6,4.4,40.4,-28.2,50.6,-2.4
-28.4,-42,-0.4,-72.2,3.2,-42.6
-43.8,-50.6,-6.8,-74.4,1.2,-56.4
-11.2,-14.2,27.8,-35.2,37.4,-21.2
8,-0.8,39.8,-24.4,40.6,-7.6
-19,-32.6,14.8,-57.6,18.8,-39
-43.6,-53,1.8,-74.8,1.8,-60.2
-17.2,-17.2,37.8,-39.8,26.6,-29.2
25,16.2,57.6,-7.6,64.4,1.6
7.2,-9.8,27,-33.4,33.8,-31
-34.8,-48.8,-6.2,-70.8,-1.2,-51.4
-26.6,-37.2,11.6,-64.2,10.2,-41.8
15,6.2,57.6,-14.4,46.8,-7
10.6,0.2,43.6,-20.6,42.2,-5.2
-35.4,-43.2,-1,-63.8,6,-57
-34.2,-40,13.4,-50,-3,-49
14.6,8.4,57.8,-4.2,49.6,9.4
18.2,15,56,-19.2,63.2,13.2
-14.6,-29.4,13.8,-57.2,15.4,-29.6
-34,-45,1.8,-64.6,-0.4,-50.6
-3.8,-5.4,40.2,-25.6,31.6,-23.2
25.2,21.8,60.6,-2.2,52.6,-0.4
-3.4,-12.8,24.8,-39.2,29.2,-29.6
-32.8,-45,-1.8,-71,-7.6,-48.4
-10.8,-16.4,32.6,-37.2,20.2,-26.6
22,14,55.8,-9.4,56.8,5
-0.4,-12,25.8,-34.8,29.2,-19.4
-42.4,-45.8,-2.8,-65.6,-5.4,-57.8
-29.4,-31.4,18.8,-49.4,6,-48.6
20.2,9.2,56.6,-10.2,48.8,-2.4
12.4,4.2,43.2,-20.6,54.4,3.8
-31,-36.6,-6.8,-59.4,1.4,-36.4
-28.6,-35.4,1.8,-56.6,-5,-40.2
11.8,8.6,52.4,-13.8,45.2,-2.6
22.8,13.6,51.2,-9.2,50.4,-2.2
-25.4,-31.2,7,-50.2,13.8,-42.4
-42.8,-45.2,-3.8,-61.8,-7.6,-47.4
-2.2,-4.8,34.6,-17.4,23.6,-17.2
22.8,19,54.6,-2.8,50,10
-7.6,-18.2,15.8,-51.4,14.2,-21
-35.4,-40.8,-6.6,-66.2,-11.2,-45.6
-14.2,-15.2,29,-35,13.6,-24.2
19.6,14.2,55.8,-4.6,49.4,8.4
5.8,-9.2,23.4,-26.8,31.2,-11.2
-34.2,-43.8,-6.6,-68.6,-7.8,-50.6
-29.4,-31.8,14.6,-55.8,4.6,-52.6
3,3,50,-15,43,-22.2
12.2,1.6,42,-21.4,38.4,-4.8
-22.8,-33.8,4.2,-61.8,4.6,-32.2
-44.8,-49.2,-6.8,-69,-3.6,-48.6
-16.2,-18.2,28.6,-31.4,29.6,-19.8
7.8,0.8,40,-19.4,43,-11.4
-28.2,-36,2.6,-60.6,6.2,-29.4
-53.8,-58.2,-19,-76,-18.4,-51.4
-23.6,-26.8,14,-42.6,14,-26.8
-2.2,-3.6,39,-18.4,47.8,4.6
-18.2,-27,14.4,-42.2,23.2,-20.2
-54.2,-58.4,-11.6,-73.6,-11.2,-48.2
-44.2,-43.2,6.2,-67.4,2.2,-35.6
4,4.2,49.2,-22.6,41.8,1.2
-2.6,-9,30.2,-30.2,36.4,-14.6
-44.2,-46,-2.6,-65,-0.6,-63.8
-42.4,-36.4,16.8,-52.2,-1.6,-48.4
0,4.4,52,-13,41.4,-3.6
13.2,6.8,45.2,-14.4,41.4,2.2
-20.2,-30.8,14.4,-51.2,2.2,-33.2
-33,-38.4,11.2,-55.8,-4,-46.8
-8.2,-7,45,-22,35,-25
17.8,8.4,59.2,-5.2,55.8,3.2
-19.4,-28.6,14,-45.4,10.8,-24.2
-50.8,-50.4,-8.8,-72.6,-14,-51.8
-23.6,-24.2,25,-41.4,15,-29.8
16.8,13.2,63.4,-4.6,52.2,9.4
-3.6,-12,30.4,-35.2,27.2,-16.4
-50,-55.2,-10.6,-76.8,-8.2,-55.2
-34,-37.6,10.6,-58.2,3,-41.8
7.6,5,50,-20.6,39,-9.4
-0.8,-11,32.4,-31.4,31.2,-24.8
-44.4,-51.8,-10.8,-71,-6,-50.6
-52.8,-49.2,-1.6,-65.8,-3.8,-39.8
-7,-6.8,45.6,-16,33.4,-5.4
7,-1.6,42.6,-18.6,36.8,2.4
-27,-39.4,6.8,-56,6,-36
-43.8,-49.8,-1.6,-66.6,-1.8,-55.8
-13,-8.2,34.2,-26,30.6,-29.4
12.8,14,49.4,-8,50.2,12.2
-19.4,-25.4,7.2,-46.8,17.2,-11.8
-49,-52,-16.6,-70.4,-11.6,-43.2
-26,-28,20.8,-42.6,14.8,-22.8
10.6,6.4,54.4,-10.8,53.6,12.6
-7.6,-16,28.2,-31.6,28.4,-4.2
-45.4,-47.4,3,-63.8,-15,-42.2
-37.6,-40.6,16.2,-53.2,6.4,-46.4
15.4,9.2,55.4,-3.6,53.6,1.2
15.8,7.6,43.6,-10.6,45.2,13.8
-39,-48.4,-9.6,-64.2,-1.6,-37.2
-48.6,-51.2,-3.6,-66.4,-12.4,-46.2
-8.6,-8.4,40,-24,28.8,-12.4
19.2,8.8,49.4,-8.8,51,0.8
-21.8,-29.8,8.2,-48,9.2,-35.6
-49.4,-49.4,-7.2,-64.8,-10.6,-47.4
-20,-17.4,31.4,-31.4,23.6,-15.4
13.4,12.6,50.2,-6.8,46.6,14.2
-16.2,-20.6,16.4,-39.2,19.8,-15.6
-47.4,-48.6,-2.8,-65.2,-14.8,-45.2
-20.2,-18.6,26.2,-37.6,12.6,-25.2
13.6,9,48,-7.4,50.8,8
-2.8,-12.8,23.2,-31.8,33.8,-9.4
-43.6,-52,-9.4,-69.2,-13,-46.2
-36.6,-44.8,8,-55,-10.4,-44
11.4,0.4,48.8,-8.8,43.8,-6
9.2,2.8,38.4,-16.4,38.8,5.4
-43.2,-50,-9.4,-69,-19.4,-30.4
-51.6,-53.2,-0.2,-62,-11,-45.4
-0.6,-2.6,47.8,-13,41,-2
19.4,8.2,47.8,-9.8,49,9.4
-20,-29.6,7.6,-52.2,13.8,-20.2
-54,-56,-8.2,-71.8,-11.4,-55.8
-28.6,-24.8,19.6,-37,12.4,-29.2
4,-1.8,34.2,-17.8,40.4,19.6
-22.8,-32.4,5.2,-45,17.8,-13.2
