22.6,30,16.8,19,-28.8,-46.2
112.8,117.8,86,97.2,49.2,10.8
147.6,145.6,84.4,94.6,59.2,28
98,90.2,32.6,32.8,-6.6,-23.8
93,98,27.6,32.2,-28.4,-36
180.4,195.2,94.2,103.2,28.8,19.8
238.4,233.4,123.6,135,68.6,45.2
193.2,188,68.4,87.2,15,-6.8
175.2,172,48.4,58.4,-21.4,-39.2
230.4,226.4,102.2,112.2,15.6,9
300,299.8,147.2,167.8,74.8,70.4
285.4,277.6,115.4,130.2,48.2,30.4
256,239.4,77.8,100.6,-11.2,-21.8
284.4,274,105.2,136.8,13.2,-3.2
346.2,343.8,164.8,187.4,63.2,39.8
340.8,336.4,143,170,50.6,50.2
289.4,277.2,89.8,111,1,1.2
277.2,279.4,100.8,105,-5.8,-12.6
336.4,340.6,159.8,168.8,64.4,48.8
361.2,351.6,162,184,76.6,71.4
306.6,295.8,110.4,125.6,19.6,21.6
271.2,250.6,84.2,108.8,-14.4,-20.8
326.2,316.2,141.6,178,48,16.2
367.2,352.4,167.4,205.2,81.4,65.2
296,287.6,122.6,140,25.4,27.2
243.8,241.4,83.2,90.8,-6.6,-14.4
289.8,269.6,118.8,135.8,29.2,21
331.4,312.6,155,174.4,73.2,62.6
279.8,270.8,110.6,130,38.2,25.8
213.2,206.4,68.8,80.8,-3,-34.6
213.6,205,86.8,103.2,7.8,-10.8
255,256.4,133.6,151.8,67,57
253.8,239,113,115,54.4,43.2
175.2,161.8,53.8,53,-1.8,-15.6
164.6,140.4,44.8,50,-13.2,-36
214.6,191.8,107,103.6,49.6,16.2
211.4,193.6,113.4,108.4,64,45.2
142.4,126.2,52.4,52,4,-17.4
103.6,96.2,28,37.8,-22,-56.4
136,133.6,74,83.8,21.8,2.4
162,164.2,99.2,107.6,58.6,53.6
110.4,105.6,41.8,46.8,21.4,6.2
55.8,45.6,-1,0,-25,-48.8
66.2,72.8,44.8,31.4,10.2,-11.4
119.6,122,82.2,82.8,61,48.6
92.2,84,44,57.2,22.4,19
22,23.4,-4.2,2,-30.6,-33.4
20.2,25,7.4,16.4,-18,-35
72.4,77.6,58.6,64.8,38,18
55.2,65.2,53.2,55.4,38.8,19.6
1.6,6,1.2,-3.6,-14.4,-24.8
-18.6,-16.6,-15,-17.2,-42.6,-56.4
33.8,37.4,51.2,52.6,23.8,14.8
52.2,50.8,64,55.4,49.6,45.4
8.8,5.4,5,4.8,1.8,-10.2
-25.8,-25,-21.2,-21,-16.4,-47.6
3,15.2,35,25.6,20.8,-14.6
