-28.4,-45.4,-12.6,-52.4,7.4,-29.4
-53,-61.2,-21.4,-63.8,-0.2,-57.2
-13,-28.8,22,-27,31.6,-39
38.8,17.4,54.2,14,64,13
10.8,-10.6,16.6,-19.6,33,-6.2
-38.2,-53.2,-22.6,-57.2,-13.2,-43.8
-24.6,-35.2,0.8,-32.4,2.8,-30.4
21.6,9.8,36.4,8.6,37.8,22.2
3.2,-13.4,11.8,-7.8,20,17.2
-39.4,-50.8,-16.8,-45.2,-3.8,-23.8
-35.2,-36.6,0.2,-30.4,-5,-26.4
10.4,7.8,40.2,14,40.2,27
24,12.8,38,10.4,52.6,47.2
-21,-32.4,-7.4,-31.8,6.8,-2.6
-43.6,-53.4,-16.4,-52.4,-12.4,-41.6
-1.4,-14.4,30,-15.2,28.6,-13.8
27.6,7.4,42.8,0.2,60,12
-10.6,-38,-1.6,-43,19.6,-21.6
-43.4,-68.2,-22.4,-65.6,0.2,-57.4
-16.8,-42,10,-47.8,28.6,-37.4
15.6,-6.4,42.2,-10.8,62.8,-6.2
1.6,-27.4,17,-37,40.8,-25.4
-34.8,-67.2,-17.8,-69.8,-1,-65.2
-29.8,-56.6,-0.2,-53,8.4,-73.6
24.6,-5.2,53.8,-6,69,-20.6
29.6,-8.4,42.4,-13,62.6,-17.6
-20,-52.8,0.2,-54,17,-57
-32.8,-61.6,5,-59.8,21,-72
26.6,-11.2,59.2,-18.2,72.8,-19.2
39.6,2.6,61.4,-0.4,83,1.6
-8.8,-39.6,15.6,-39,40.8,-40.6
-24.4,-51,5.8,-47.2,14.8,-57.2
16.6,-9.6,47.6,-3.4,48.2,-18.8
38.8,19.8,62,22.6,73.6,19.6
-2.2,-17.6,18.4,-12,33,-10.8
-37,-50.2,-16.2,-44.4,-6.2,-50.4
-20.8,-25.6,10.8,-14.6,9.8,-24.4
19.6,15.6,40.8,24.8,43.6,23
-3.2,-12.4,-2,-18.2,25.4,11.8
-47,-52.2,-36.8,-50.8,-16,-29.2
-43.6,-44.8,-21.6,-37.6,-17.4,-25.4
0.2,-0.6,16.8,1.8,31.2,19.2
4.4,-2.4,13.6,-5.2,31.6,4.2
-35,-41.6,-22.8,-42.8,-10.4,-34.8
-51.6,-52.2,-23.8,-50.2,-17.2,-31.8
-8.4,-8.6,25.2,-4,29.4,2.8
18.4,5.2,36,14.8,47,20.2
-16.4,-31.8,-1.2,-31.8,11.8,-14.8
-37.8,-52.4,-12.4,-54.8,-13.2,-37.6
-7,-22,26.2,-16,17.4,-5.4
30.8,12.6,52,14.4,64.2,29.6
-4.6,-23.2,9.4,-24,31,-6.6
-48.8,-61.4,-20,-55,-21.4,-41.2
-16.6,-28,13.8,-19.4,-0.6,-0.8
32.2,17.6,54.4,17.8,55.2,46.6
16.2,4,35.6,4.2,39.8,21.8
-28.4,-35.4,0.6,-29.8,-3,-23.6
-21,-29.6,9.4,-32,1.2,-36.8
29.2,16,54,18,50.2,15
26,10.4,40.6,5.8,53.2,33.2
-26.2,-48.2,-4,-48.4,8.8,-26.6
-40.6,-66.4,-15.8,-59.8,-8,-57.6
-13.8,-27.8,19.6,-25.6,29.4,-17
6.6,-13.4,34.2,-13.6,52.2,15.2
-19.6,-47.4,-2,-43,15.6,-23.2
-49.8,-67.6,-20.2,-62.6,-8,-65
-17.6,-34,16.8,-22.8,24.6,-44.2
17.8,0.6,52.4,5,57.8,9.4
-2.2,-23.2,23.8,-27,33.8,-12.8
-34.6,-65.6,-7.4,-60.2,10.8,-55.4
-22.4,-46.6,17.4,-43.4,30.4,-46.2
28,6,62,3,81.2,-5.6
25.4,-1.6,49.4,-7.2,68.8,-13.8
-16.4,-36,10.2,-46,24.4,-57.2
-16.6,-27.8,25.4,-35.8,28.2,-63
33.4,20.6,74.6,17,76.4,-15.8
39.6,27.4,65.4,18.8,73.6,4.8
-0.8,-13.6,22.4,-16.8,25.8,-18
-26.2,-35.4,2.6,-26.8,1,-36
7.4,-1.2,36.6,-1.8,26.4,-1.4
36,26.2,59.4,26.2,50,28.2
-6.2,-11.6,14.6,-14.6,15.8,-4.2
-39,-46.2,-23,-51.6,-22,-38.4
-25.2,-28.6,2.6,-25.8,-5.4,-18
8.6,8.8,33.6,6.6,32.4,19.6
-4.6,-14.4,-4.6,-21.6,10.6,-10.2
-48.8,-59.2,-40,-64,-31.6,-55.6
-49.4,-51.4,-11.2,-52,-21,-49.4
-2.2,-4.2,32.6,0,31.6,-15
3,-8.4,20.4,-1.6,32,6.8
-49.4,-60.8,-31.4,-65.4,-16,-31.4
-68.6,-71.6,-36.6,-65.2,-27.4,-57
-18,-18.6,13.8,-6.4,18,8.4
2.4,-7.4,17.4,-0.2,20.6,49.2
-36.6,-43.6,-21.6,-39.2,-17.6,6
-54,-57.2,-32.2,-50.2,-25.4,-18.4
-21,-21.2,6.8,-10.8,11.4,9.6
9.2,10.4,29.6,13.6,42.4,21.4
-22.8,-26.6,-9.8,-24,10.4,-25.2
-54.8,-61.8,-42.8,-56.4,-24.8,-40.6
-32.2,-39,-7.8,-42.4,3.8,-16.2
7.6,-0.8,32.2,-2.8,45.2,9.8
-13.4,-24.2,6.8,-27.2,25.6,-9.2
-53.4,-68.8,-31.8,-69.4,-21.2,-53.2
-57.2,-68.4,-25.2,-63,-23.2,-55.4
-14.2,-22.2,16.8,-15.8,28.2,-11.4
-8.2,-15.8,11.8,-13.8,34.6,-5.4
-50.2,-63,-35,-60.4,-21,-48
-62.6,-70,-33.4,-64.8,-30.6,-61.2
-14.6,-19.8,18.6,-12.6,27.2,-19.6
6.6,-1.2,26.2,-7.4,46.6,-0.8
-24.2,-38.4,-10,-45.4,12.6,-47.8
-46.2,-59.4,-22.2,-58.4,-11.6,-75
-15,-23,19.2,-17.4,23,-27.6
22.4,17,48.6,18.4,61.8,24
-3.2,-11.2,16.6,-12.8,31.8,-15.2
-36,-49.2,-14.4,-48.6,-1.6,-44.4
-23.6,-38.4,14.4,-28.6,23.6,-25.4
23.8,9.4,57.6,9.2,68.2,10.6
22.2,3.2,41.8,-5,60.8,-5.4
-21.8,-39.2,6.6,-37.4,26,-44.2
-26.6,-40,13.4,-42.2,20.4,-45.8
20.4,5,52,0.2,57.2,2.8
29.2,14.2,49.8,11.2,69.6,13.8
-13,-23.6,1.8,-29,21.2,-26.6
-37.2,-48.2,-10.6,-44.6,-0.8,-49.6
0.2,-1.4,34.4,3.6,34.8,-24.6
26,23,42.6,20.2,55.2,19.4
-23.8,-28,-5.2,-27,9.2,2
-59.2,-62.8,-28.4,-57.8,-26.2,-39.6
-32.6,-38.4,-5,-29.8,-0.8,-10.2
4.8,-1.4,24.6,11.6,42.6,21.4
-27,-29.8,-8.4,-29.6,13.6,-10.6
-73.8,-71,-47.2,-68.6,-30.6,-55.4
-58.6,-54,-27,-37.6,-19.8,-19.6
-12.8,-6,9.4,8,17,45.6
-16.6,-7,-5,0.6,1.8,34.6
-50.2,-40.6,-34.8,-36.4,-33.4,-13.4
-49.8,-41.4,-26.2,-32.4,-22.6,-13.6
2,11.6,25.2,16.6,22.8,20.2
26.4,28.4,36,27.4,28.6,15.2
-12,-10.4,-1,-11.8,-2,-14.8
-31.2,-29.8,-10.2,-24.4,-12,-36.6
6.2,3,34,13.8,23.4,-13.4
29.2,26.8,54.4,26.4,46.2,26.6
-3.4,-11.6,10.6,-17.8,18.6,-2
-35.6,-52.8,-24.2,-55,-9,-43
-24,-29.6,12.2,-24,14.4,-25.8
25.2,19.8,56.2,19.8,51.4,16.2
13.2,-4.6,23.8,-4,21.6,-6
-34.6,-46,-20,-48.6,-25.8,-46.2
-28.6,-33.4,-2.8,-32.2,-12.8,-38.4
14,12.6,43.8,12.8,34.4,19.4
12.2,9,37.4,9,33,15.8
-32.2,-42.6,-6.4,-38.8,-8.2,-37.6
-48.8,-63.6,-10,-61.2,-3.8,-59.4
4.8,-23.2,46.6,-18.6,62.6,-27
33.4,-4,62.8,-10.2,92,-11.2
-13.4,-54.4,15.8,-59,56,-57
-48.6,-84,-3.8,-79,28.8,-91.2
-17.6,-43.6,27.8,-39,56.2,-46
18.2,-10,48.2,-8.4,79.6,4.4
-15.4,-41.6,7,-38.4,36.6,-24.4
-52,-67.4,-19.2,-58,-6.2,-58.8
-29.8,-37.2,18.4,-32.8,12.2,-30.8
27.4,16.4,58.8,21.4,63.2,20.8
12.6,1.8,26.2,3.8,37.8,20.8
-40,-47.2,-22.4,-43.8,-25.2,-21.6
-45.8,-51.6,-13.6,-39.4,-19,-26.4
-2.2,1.4,32,10.8,34.8,15.6
3.4,4.8,25.8,9,32.2,13.6
-42.8,-48.4,-16.6,-38,-14.4,-31
-64.6,-63,-27.6,-56,-30.4,-35.6
-28.6,-19.6,3.2,-9.6,-0.8,10
-2.4,11.8,15,29.6,16.4,49
-30.6,-14,-17.8,1.8,-12.6,24
-64.8,-45.2,-43.8,-31.4,-43.8,-19.8
-39.4,-18.8,-12.2,-3.6,-13.6,19.4
3.4,17.4,20.2,26.6,15.2,41
-16.2,-6.6,-8,-2.2,-16,8.6
-58,-49.2,-41.8,-41.6,-49.6,-17.4
-52,-34.8,-12.6,-21.4,-40.4,-8
0,19.6,38.4,36,18.8,37.8
3.4,4.4,13.8,4.8,10.6,22.8
-45,-45.2,-31.6,-45.2,-31.4,-29.6
-61.2,-56.4,-27.2,-46.6,-29.8,-30.4
-9.6,-12.4,20.4,-0.6,27.4,10.4
7.2,-1,24.6,1.4,42,11
-40.4,-53.6,-19,-55,-1.4,-34.8
-57.8,-74.6,-27,-68.6,-13,-55.4
-21,-32.8,20.6,-27.2,28,-20.8
7.2,-7.6,37.4,-10.2,51,-4
-14.2,-33.4,6.4,-34.4,28,-46.2
-37.6,-60.2,-11.2,-62.2,-8,-84.8
-2.6,-23.8,36.6,-29.8,27.2,-45.8
45.2,26.2,83,17.4,80,16.6
24.2,-7.2,40.6,-16.4,45,-5
-22.4,-50.4,3.4,-53,2.2,-52.6
-17.2,-33.6,22.4,-32.8,16.2,-44.2
27.6,16.6,66,17,56.8,5.2
30.8,10.8,52,9.2,51.4,6.8
-17.4,-36.8,3.6,-37.2,9.6,-38
-31.4,-44.8,1.2,-35.8,0,-41
9,3.8,39.6,15.4,36.6,5.4
21.4,14.4,41.4,17,49,19.8
-19.2,-29,2.8,-19.6,6,-14.4
-53.6,-53.6,-12.6,-42.2,-22.6,-35.4
-8,-12.8,35.8,3,22.4,-11.2
31.4,24.2,58.8,35.8,63.2,20.4
-10,-21.8,16.2,-13.8,26.2,-2.4
-46.4,-51.4,-8.2,-43,-10.4,-28.8
-23.8,-23.2,22.8,-11,8.2,-7.6
27.8,18.4,58.4,25.2,62.2,28.2
